audit_event_id,application_id,sequence,actor_type,actor_id,action,tool,object_type,object_id,outcome,correlation_id,timestamp
APP-000049-AUD-01,APP-000049,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000049,GRANTED,RUN-APP-000049,2026-08-12
APP-000049-AUD-02,APP-000049,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000049,MORTGAGE_UNDERWRITING,RUN-APP-000049,2026-08-12
APP-000049-AUD-03,APP-000049,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000049,2026-08-12
APP-000049-AUD-04,APP-000049,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000049,COMPLETED,RUN-APP-000049,2026-08-12
APP-000049-AUD-05,APP-000049,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000049,COMPLETED,RUN-APP-000049,2026-08-12
APP-000049-AUD-06,APP-000049,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000049,25 evaluated,RUN-APP-000049,2026-08-12
APP-000049-AUD-07,APP-000049,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000049,1 flags,RUN-APP-000049,2026-08-12
APP-000049-AUD-08,APP-000049,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000049,MANUAL_REVIEW_REQUIRED,RUN-APP-000049,2026-08-12
APP-000049-AUD-09,APP-000049,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000049,QUEUED,RUN-APP-000049,2026-08-12
APP-000050-AUD-01,APP-000050,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000050,GRANTED,RUN-APP-000050,2026-08-12
APP-000050-AUD-02,APP-000050,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000050,MORTGAGE_UNDERWRITING,RUN-APP-000050,2026-08-12
APP-000050-AUD-03,APP-000050,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000050,2026-08-12
APP-000050-AUD-04,APP-000050,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000050,COMPLETED,RUN-APP-000050,2026-08-12
APP-000050-AUD-05,APP-000050,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000050,COMPLETED,RUN-APP-000050,2026-08-12
APP-000050-AUD-06,APP-000050,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000050,25 evaluated,RUN-APP-000050,2026-08-12
APP-000050-AUD-07,APP-000050,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000050,1 flags,RUN-APP-000050,2026-08-12
APP-000050-AUD-08,APP-000050,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000050,APPROVE_RECOMMENDATION,RUN-APP-000050,2026-08-12
APP-000051-AUD-01,APP-000051,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000051,GRANTED,RUN-APP-000051,2026-08-12
APP-000051-AUD-02,APP-000051,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000051,MORTGAGE_UNDERWRITING,RUN-APP-000051,2026-08-12
APP-000051-AUD-03,APP-000051,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000051,2026-08-12
APP-000051-AUD-04,APP-000051,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000051,COMPLETED,RUN-APP-000051,2026-08-12
APP-000051-AUD-05,APP-000051,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000051,COMPLETED,RUN-APP-000051,2026-08-12
APP-000051-AUD-06,APP-000051,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000051,25 evaluated,RUN-APP-000051,2026-08-12
APP-000051-AUD-07,APP-000051,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000051,1 flags,RUN-APP-000051,2026-08-12
APP-000051-AUD-08,APP-000051,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000051,MANUAL_REVIEW_REQUIRED,RUN-APP-000051,2026-08-12
APP-000051-AUD-09,APP-000051,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000051,QUEUED,RUN-APP-000051,2026-08-12
APP-000052-AUD-01,APP-000052,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000052,GRANTED,RUN-APP-000052,2026-09-04
APP-000052-AUD-02,APP-000052,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000052,MORTGAGE_UNDERWRITING,RUN-APP-000052,2026-09-04
APP-000052-AUD-03,APP-000052,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-09-04,RESOLVED,RUN-APP-000052,2026-09-04
APP-000052-AUD-04,APP-000052,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000052,COMPLETED,RUN-APP-000052,2026-09-04
APP-000052-AUD-05,APP-000052,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000052,COMPLETED,RUN-APP-000052,2026-09-04
APP-000052-AUD-06,APP-000052,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000052,23 evaluated,RUN-APP-000052,2026-09-04
APP-000052-AUD-07,APP-000052,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000052,0 flags,RUN-APP-000052,2026-09-04
APP-000052-AUD-08,APP-000052,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000052,APPROVE_RECOMMENDATION,RUN-APP-000052,2026-09-04
APP-000053-AUD-01,APP-000053,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000053,GRANTED,RUN-APP-000053,2026-06-25
APP-000053-AUD-02,APP-000053,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000053,MORTGAGE_UNDERWRITING,RUN-APP-000053,2026-06-25
APP-000053-AUD-03,APP-000053,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-06-25,RESOLVED,RUN-APP-000053,2026-06-25
APP-000053-AUD-04,APP-000053,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000053,COMPLETED,RUN-APP-000053,2026-06-25
APP-000053-AUD-05,APP-000053,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000053,COMPLETED,RUN-APP-000053,2026-06-25
APP-000053-AUD-06,APP-000053,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000053,22 evaluated,RUN-APP-000053,2026-06-25
APP-000053-AUD-07,APP-000053,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000053,0 flags,RUN-APP-000053,2026-06-25
APP-000053-AUD-08,APP-000053,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000053,APPROVE_WITH_CONDITIONS,RUN-APP-000053,2026-06-25
APP-000054-AUD-01,APP-000054,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000054,GRANTED,RUN-APP-000054,2026-08-12
APP-000054-AUD-02,APP-000054,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000054,MORTGAGE_UNDERWRITING,RUN-APP-000054,2026-08-12
APP-000054-AUD-03,APP-000054,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000054,2026-08-12
APP-000054-AUD-04,APP-000054,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000054,COMPLETED,RUN-APP-000054,2026-08-12
APP-000054-AUD-05,APP-000054,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000054,COMPLETED,RUN-APP-000054,2026-08-12
APP-000054-AUD-06,APP-000054,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000054,23 evaluated,RUN-APP-000054,2026-08-12
APP-000054-AUD-07,APP-000054,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000054,0 flags,RUN-APP-000054,2026-08-12
APP-000054-AUD-08,APP-000054,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000054,APPROVE_WITH_CONDITIONS,RUN-APP-000054,2026-08-12
APP-000055-AUD-01,APP-000055,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000055,GRANTED,RUN-APP-000055,2026-06-25
APP-000055-AUD-02,APP-000055,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000055,MORTGAGE_UNDERWRITING,RUN-APP-000055,2026-06-25
APP-000055-AUD-03,APP-000055,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-06-25,RESOLVED,RUN-APP-000055,2026-06-25
APP-000055-AUD-04,APP-000055,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000055,COMPLETED,RUN-APP-000055,2026-06-25
APP-000055-AUD-05,APP-000055,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000055,COMPLETED,RUN-APP-000055,2026-06-25
APP-000055-AUD-06,APP-000055,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000055,25 evaluated,RUN-APP-000055,2026-06-25
APP-000055-AUD-07,APP-000055,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000055,0 flags,RUN-APP-000055,2026-06-25
APP-000055-AUD-08,APP-000055,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000055,MANUAL_REVIEW_REQUIRED,RUN-APP-000055,2026-06-25
APP-000055-AUD-09,APP-000055,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000055,QUEUED,RUN-APP-000055,2026-06-25
APP-000056-AUD-01,APP-000056,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000056,GRANTED,RUN-APP-000056,2026-07-08
APP-000056-AUD-02,APP-000056,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000056,MORTGAGE_UNDERWRITING,RUN-APP-000056,2026-07-08
APP-000056-AUD-03,APP-000056,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-07-08,RESOLVED,RUN-APP-000056,2026-07-08
APP-000056-AUD-04,APP-000056,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000056,COMPLETED,RUN-APP-000056,2026-07-08
APP-000056-AUD-05,APP-000056,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000056,COMPLETED,RUN-APP-000056,2026-07-08
APP-000056-AUD-06,APP-000056,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000056,25 evaluated,RUN-APP-000056,2026-07-08
APP-000056-AUD-07,APP-000056,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000056,2 flags,RUN-APP-000056,2026-07-08
APP-000056-AUD-08,APP-000056,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000056,DECLINE_RECOMMENDATION,RUN-APP-000056,2026-07-08
APP-000056-AUD-09,APP-000056,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000056,QUEUED,RUN-APP-000056,2026-07-08
APP-000057-AUD-01,APP-000057,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000057,GRANTED,RUN-APP-000057,2026-07-08
APP-000057-AUD-02,APP-000057,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000057,MORTGAGE_UNDERWRITING,RUN-APP-000057,2026-07-08
APP-000057-AUD-03,APP-000057,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-07-08,RESOLVED,RUN-APP-000057,2026-07-08
APP-000057-AUD-04,APP-000057,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000057,COMPLETED,RUN-APP-000057,2026-07-08
APP-000057-AUD-05,APP-000057,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000057,COMPLETED,RUN-APP-000057,2026-07-08
APP-000057-AUD-06,APP-000057,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000057,25 evaluated,RUN-APP-000057,2026-07-08
APP-000057-AUD-07,APP-000057,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000057,0 flags,RUN-APP-000057,2026-07-08
APP-000057-AUD-08,APP-000057,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000057,MANUAL_REVIEW_REQUIRED,RUN-APP-000057,2026-07-08
APP-000057-AUD-09,APP-000057,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000057,QUEUED,RUN-APP-000057,2026-07-08
APP-000058-AUD-01,APP-000058,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000058,GRANTED,RUN-APP-000058,2026-09-04
APP-000058-AUD-02,APP-000058,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000058,MORTGAGE_UNDERWRITING,RUN-APP-000058,2026-09-04
APP-000058-AUD-03,APP-000058,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-09-04,RESOLVED,RUN-APP-000058,2026-09-04
APP-000058-AUD-04,APP-000058,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000058,COMPLETED,RUN-APP-000058,2026-09-04
APP-000058-AUD-05,APP-000058,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000058,COMPLETED,RUN-APP-000058,2026-09-04
APP-000058-AUD-06,APP-000058,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000058,24 evaluated,RUN-APP-000058,2026-09-04
APP-000058-AUD-07,APP-000058,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000058,0 flags,RUN-APP-000058,2026-09-04
APP-000058-AUD-08,APP-000058,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000058,APPROVE_RECOMMENDATION,RUN-APP-000058,2026-09-04
APP-000059-AUD-01,APP-000059,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000059,GRANTED,RUN-APP-000059,2026-09-04
APP-000059-AUD-02,APP-000059,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000059,MORTGAGE_UNDERWRITING,RUN-APP-000059,2026-09-04
APP-000059-AUD-03,APP-000059,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-09-04,RESOLVED,RUN-APP-000059,2026-09-04
APP-000059-AUD-04,APP-000059,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000059,COMPLETED,RUN-APP-000059,2026-09-04
APP-000059-AUD-05,APP-000059,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000059,COMPLETED,RUN-APP-000059,2026-09-04
APP-000059-AUD-06,APP-000059,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000059,24 evaluated,RUN-APP-000059,2026-09-04
APP-000059-AUD-07,APP-000059,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000059,1 flags,RUN-APP-000059,2026-09-04
APP-000059-AUD-08,APP-000059,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000059,DECLINE_RECOMMENDATION,RUN-APP-000059,2026-09-04
APP-000059-AUD-09,APP-000059,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000059,QUEUED,RUN-APP-000059,2026-09-04
APP-000060-AUD-01,APP-000060,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000060,GRANTED,RUN-APP-000060,2026-08-12
APP-000060-AUD-02,APP-000060,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000060,MORTGAGE_UNDERWRITING,RUN-APP-000060,2026-08-12
APP-000060-AUD-03,APP-000060,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000060,2026-08-12
APP-000060-AUD-04,APP-000060,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000060,COMPLETED,RUN-APP-000060,2026-08-12
APP-000060-AUD-05,APP-000060,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000060,COMPLETED,RUN-APP-000060,2026-08-12
APP-000060-AUD-06,APP-000060,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000060,24 evaluated,RUN-APP-000060,2026-08-12
APP-000060-AUD-07,APP-000060,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000060,0 flags,RUN-APP-000060,2026-08-12
APP-000060-AUD-08,APP-000060,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000060,APPROVE_RECOMMENDATION,RUN-APP-000060,2026-08-12
APP-000061-AUD-01,APP-000061,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000061,GRANTED,RUN-APP-000061,2026-08-12
APP-000061-AUD-02,APP-000061,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000061,MORTGAGE_UNDERWRITING,RUN-APP-000061,2026-08-12
APP-000061-AUD-03,APP-000061,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000061,2026-08-12
APP-000061-AUD-04,APP-000061,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000061,COMPLETED,RUN-APP-000061,2026-08-12
APP-000061-AUD-05,APP-000061,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000061,COMPLETED,RUN-APP-000061,2026-08-12
APP-000061-AUD-06,APP-000061,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000061,23 evaluated,RUN-APP-000061,2026-08-12
APP-000061-AUD-07,APP-000061,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000061,0 flags,RUN-APP-000061,2026-08-12
APP-000061-AUD-08,APP-000061,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000061,APPROVE_RECOMMENDATION,RUN-APP-000061,2026-08-12
APP-000062-AUD-01,APP-000062,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000062,GRANTED,RUN-APP-000062,2026-08-12
APP-000062-AUD-02,APP-000062,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000062,MORTGAGE_UNDERWRITING,RUN-APP-000062,2026-08-12
APP-000062-AUD-03,APP-000062,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000062,2026-08-12
APP-000062-AUD-04,APP-000062,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000062,COMPLETED,RUN-APP-000062,2026-08-12
APP-000062-AUD-05,APP-000062,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000062,COMPLETED,RUN-APP-000062,2026-08-12
APP-000062-AUD-06,APP-000062,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000062,23 evaluated,RUN-APP-000062,2026-08-12
APP-000062-AUD-07,APP-000062,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000062,1 flags,RUN-APP-000062,2026-08-12
APP-000062-AUD-08,APP-000062,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000062,DECLINE_RECOMMENDATION,RUN-APP-000062,2026-08-12
APP-000062-AUD-09,APP-000062,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000062,QUEUED,RUN-APP-000062,2026-08-12
APP-000063-AUD-01,APP-000063,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000063,GRANTED,RUN-APP-000063,2026-09-04
APP-000063-AUD-02,APP-000063,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000063,MORTGAGE_UNDERWRITING,RUN-APP-000063,2026-09-04
APP-000063-AUD-03,APP-000063,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-09-04,RESOLVED,RUN-APP-000063,2026-09-04
APP-000063-AUD-04,APP-000063,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000063,COMPLETED,RUN-APP-000063,2026-09-04
APP-000063-AUD-05,APP-000063,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000063,COMPLETED,RUN-APP-000063,2026-09-04
APP-000063-AUD-06,APP-000063,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000063,24 evaluated,RUN-APP-000063,2026-09-04
APP-000063-AUD-07,APP-000063,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000063,0 flags,RUN-APP-000063,2026-09-04
APP-000063-AUD-08,APP-000063,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000063,APPROVE_RECOMMENDATION,RUN-APP-000063,2026-09-04
APP-000064-AUD-01,APP-000064,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000064,GRANTED,RUN-APP-000064,2026-09-04
APP-000064-AUD-02,APP-000064,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000064,MORTGAGE_UNDERWRITING,RUN-APP-000064,2026-09-04
APP-000064-AUD-03,APP-000064,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-09-04,RESOLVED,RUN-APP-000064,2026-09-04
APP-000064-AUD-04,APP-000064,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000064,COMPLETED,RUN-APP-000064,2026-09-04
APP-000064-AUD-05,APP-000064,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000064,COMPLETED,RUN-APP-000064,2026-09-04
APP-000064-AUD-06,APP-000064,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000064,25 evaluated,RUN-APP-000064,2026-09-04
APP-000064-AUD-07,APP-000064,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000064,1 flags,RUN-APP-000064,2026-09-04
APP-000064-AUD-08,APP-000064,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000064,DECLINE_RECOMMENDATION,RUN-APP-000064,2026-09-04
APP-000064-AUD-09,APP-000064,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000064,QUEUED,RUN-APP-000064,2026-09-04
APP-000065-AUD-01,APP-000065,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000065,GRANTED,RUN-APP-000065,2026-08-12
APP-000065-AUD-02,APP-000065,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000065,MORTGAGE_UNDERWRITING,RUN-APP-000065,2026-08-12
APP-000065-AUD-03,APP-000065,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000065,2026-08-12
