extraction_id,document_id,application_id,field_name,extracted_value,page,extraction_confidence
APP-000056-DOC-01-EX-05,APP-000056-DOC-01,APP-000056,declared_monthly_income,12591.67,1,0.98
APP-000056-DOC-02-EX-01,APP-000056-DOC-02,APP-000056,identity_verification_status,VERIFIED,1,0.98
APP-000056-DOC-02-EX-02,APP-000056-DOC-02,APP-000056,verified_name,Felix Ravenscroft,1,0.98
APP-000056-DOC-02-EX-03,APP-000056-DOC-02,APP-000056,verified_date_of_birth,1972-02-17,1,0.98
APP-000056-DOC-03-EX-01,APP-000056-DOC-03,APP-000056,score_1,689,1,0.98
APP-000056-DOC-03-EX-02,APP-000056-DOC-03,APP-000056,score_2,698,1,0.98
APP-000056-DOC-03-EX-03,APP-000056-DOC-03,APP-000056,score_3,709,1,0.98
APP-000056-DOC-03-EX-04,APP-000056-DOC-03,APP-000056,report_date,2026-06-17,1,0.98
APP-000056-DOC-03-EX-05,APP-000056-DOC-03,APP-000056,recent_inquiries_90d,1,1,0.98
APP-000056-DOC-04-EX-01,APP-000056-DOC-04,APP-000056,employer_name,Thornhill Insurance Brokers,1,0.98
APP-000056-DOC-04-EX-02,APP-000056-DOC-04,APP-000056,pay_period_end,2026-06-27,1,0.98
APP-000056-DOC-04-EX-03,APP-000056-DOC-04,APP-000056,gross_per_period,5811.54,1,0.98
APP-000056-DOC-04-EX-04,APP-000056-DOC-04,APP-000056,ytd_gross,69738.48,1,0.98
APP-000056-DOC-04-EX-05,APP-000056-DOC-04,APP-000056,pay_frequency,bi_weekly,1,0.98
APP-000056-DOC-05-EX-01,APP-000056-DOC-05,APP-000056,tax_year,2025,1,0.98
APP-000056-DOC-05-EX-02,APP-000056-DOC-05,APP-000056,employer_name,Thornhill Insurance Brokers,1,0.98
APP-000056-DOC-05-EX-03,APP-000056-DOC-05,APP-000056,annual_wages,145811.54,1,0.98
APP-000056-DOC-06-EX-01,APP-000056-DOC-06,APP-000056,employer_name,Thornhill Insurance Brokers,1,0.98
APP-000056-DOC-06-EX-02,APP-000056-DOC-06,APP-000056,employment_start_date,2022-01-08,1,0.98
APP-000056-DOC-06-EX-03,APP-000056-DOC-06,APP-000056,employment_status,Current,1,0.98
APP-000056-DOC-06-EX-04,APP-000056-DOC-06,APP-000056,position,Broker,1,0.98
APP-000056-DOC-07-EX-01,APP-000056-DOC-07,APP-000056,institution,Cascade Mutual Credit Union,1,0.98
APP-000056-DOC-07-EX-02,APP-000056-DOC-07,APP-000056,account_masked,******0217,1,0.98
APP-000056-DOC-07-EX-03,APP-000056-DOC-07,APP-000056,closing_balance,17562.10,1,0.98
APP-000056-DOC-07-EX-04,APP-000056-DOC-07,APP-000056,statement_period_end,2026-06-29,1,0.98
APP-000056-DOC-08-EX-01,APP-000056-DOC-08,APP-000056,institution,Cascade Mutual Credit Union,1,0.98
APP-000056-DOC-08-EX-02,APP-000056-DOC-08,APP-000056,account_masked,******0218,1,0.98
APP-000056-DOC-08-EX-03,APP-000056-DOC-08,APP-000056,closing_balance,32615.34,1,0.98
APP-000056-DOC-08-EX-04,APP-000056-DOC-08,APP-000056,statement_period_end,2026-06-29,1,0.98
APP-000056-DOC-09-EX-01,APP-000056-DOC-09,APP-000056,verified_balance,3658.99,1,0.98
APP-000056-DOC-09-EX-02,APP-000056-DOC-09,APP-000056,asset_type,brokerage,1,0.98
APP-000056-DOC-10-EX-01,APP-000056-DOC-10,APP-000056,verified_balance,3902.92,1,0.98
APP-000056-DOC-10-EX-02,APP-000056-DOC-10,APP-000056,asset_type,retirement,1,0.98
APP-000056-DOC-11-EX-01,APP-000056-DOC-11,APP-000056,purchase_price,470000.00,1,0.98
APP-000056-DOC-11-EX-02,APP-000056-DOC-11,APP-000056,contract_date,2026-06-12,1,0.98
APP-000056-DOC-11-EX-03,APP-000056-DOC-11,APP-000056,earnest_money,4700.00,1,0.98
APP-000056-DOC-11-EX-04,APP-000056-DOC-11,APP-000056,seller_credits,0,1,0.98
APP-000056-DOC-12-EX-01,APP-000056-DOC-12,APP-000056,appraised_value,479400.00,1,0.98
APP-000056-DOC-12-EX-02,APP-000056-DOC-12,APP-000056,effective_date,2026-06-14,1,0.98
APP-000056-DOC-12-EX-03,APP-000056-DOC-12,APP-000056,condition_rating,C3,1,0.98
APP-000056-DOC-13-EX-01,APP-000056-DOC-13,APP-000056,lien_position,1,1,0.98
APP-000056-DOC-13-EX-02,APP-000056-DOC-13,APP-000056,exception_count,1,1,0.98
APP-000056-DOC-14-EX-01,APP-000056-DOC-14,APP-000056,coverage_amount,432400.00,1,0.98
APP-000056-DOC-14-EX-02,APP-000056-DOC-14,APP-000056,annual_premium,1644.96,1,0.98
APP-000056-DOC-14-EX-03,APP-000056-DOC-14,APP-000056,effective_date,2026-07-29,1,0.98
APP-000056-DOC-15-EX-01,APP-000056-DOC-15,APP-000056,applicant_statement,provided,1,0.98
APP-000056-DOC-16-EX-01,APP-000056-DOC-16,APP-000056,open_condition_count,1,1,0.98
APP-000057-DOC-01-EX-01,APP-000057-DOC-01,APP-000057,application_id,APP-000057,1,0.98
APP-000057-DOC-01-EX-02,APP-000057-DOC-01,APP-000057,loan_purpose,purchase,1,0.98
APP-000057-DOC-01-EX-03,APP-000057-DOC-01,APP-000057,requested_loan_amount,345600.00,1,0.98
APP-000057-DOC-01-EX-04,APP-000057-DOC-01,APP-000057,occupancy_type,primary_residence,1,0.98
APP-000057-DOC-01-EX-05,APP-000057-DOC-01,APP-000057,declared_monthly_income,8858.33,1,0.98
APP-000057-DOC-02-EX-01,APP-000057-DOC-02,APP-000057,identity_verification_status,VERIFIED,1,0.98
APP-000057-DOC-02-EX-02,APP-000057-DOC-02,APP-000057,verified_name,Camille Petrosyan,1,0.98
APP-000057-DOC-02-EX-03,APP-000057-DOC-02,APP-000057,verified_date_of_birth,1970-07-05,1,0.98
APP-000057-DOC-03-EX-01,APP-000057-DOC-03,APP-000057,score_1,732,1,0.98
APP-000057-DOC-03-EX-02,APP-000057-DOC-03,APP-000057,score_2,744,1,0.98
APP-000057-DOC-03-EX-03,APP-000057-DOC-03,APP-000057,score_3,750,1,0.98
APP-000057-DOC-03-EX-04,APP-000057-DOC-03,APP-000057,report_date,2026-06-17,1,0.98
APP-000057-DOC-03-EX-05,APP-000057-DOC-03,APP-000057,recent_inquiries_90d,1,1,0.98
APP-000057-DOC-04-EX-01,APP-000057-DOC-04,APP-000057,employer_name,Thornhill Insurance Brokers,1,0.98
APP-000057-DOC-04-EX-02,APP-000057-DOC-04,APP-000057,pay_period_end,2026-06-27,1,0.98
APP-000057-DOC-04-EX-03,APP-000057-DOC-04,APP-000057,gross_per_period,2371.31,1,0.98
APP-000057-DOC-04-EX-04,APP-000057-DOC-04,APP-000057,ytd_gross,28455.72,1,0.98
APP-000057-DOC-04-EX-05,APP-000057-DOC-04,APP-000057,pay_frequency,bi_weekly,1,0.98
APP-000057-DOC-05-EX-01,APP-000057-DOC-05,APP-000057,tax_year,2025,1,0.98
APP-000057-DOC-05-EX-02,APP-000057-DOC-05,APP-000057,employer_name,Thornhill Insurance Brokers,1,0.98
APP-000057-DOC-05-EX-03,APP-000057-DOC-05,APP-000057,annual_wages,59496.07,1,0.98
APP-000057-DOC-06-EX-01,APP-000057-DOC-06,APP-000057,employer_name,Thornhill Insurance Brokers,1,0.98
APP-000057-DOC-06-EX-02,APP-000057-DOC-06,APP-000057,employment_start_date,2022-01-08,1,0.98
APP-000057-DOC-06-EX-03,APP-000057-DOC-06,APP-000057,employment_status,Current,1,0.98
APP-000057-DOC-06-EX-04,APP-000057-DOC-06,APP-000057,position,Broker,1,0.98
APP-000057-DOC-07-EX-01,APP-000057-DOC-07,APP-000057,employer_name,Pinewater Utilities District,1,0.98
APP-000057-DOC-07-EX-02,APP-000057-DOC-07,APP-000057,pay_period_end,2026-06-27,1,0.98
APP-000057-DOC-07-EX-03,APP-000057-DOC-07,APP-000057,gross_per_period,1717.15,1,0.98
APP-000057-DOC-07-EX-04,APP-000057-DOC-07,APP-000057,ytd_gross,20605.80,1,0.98
APP-000057-DOC-07-EX-05,APP-000057-DOC-07,APP-000057,pay_frequency,bi_weekly,1,0.98
APP-000057-DOC-08-EX-01,APP-000057-DOC-08,APP-000057,tax_year,2025,1,0.98
APP-000057-DOC-08-EX-02,APP-000057-DOC-08,APP-000057,employer_name,Pinewater Utilities District,1,0.98
APP-000057-DOC-08-EX-03,APP-000057-DOC-08,APP-000057,annual_wages,43083.39,1,0.98
APP-000057-DOC-09-EX-01,APP-000057-DOC-09,APP-000057,employer_name,Pinewater Utilities District,1,0.98
APP-000057-DOC-09-EX-02,APP-000057-DOC-09,APP-000057,employment_start_date,2022-08-08,1,0.98
APP-000057-DOC-09-EX-03,APP-000057-DOC-09,APP-000057,employment_status,Current,1,0.98
APP-000057-DOC-09-EX-04,APP-000057-DOC-09,APP-000057,position,Grid Technician,1,0.98
APP-000057-DOC-10-EX-01,APP-000057-DOC-10,APP-000057,institution,Harbor Point Savings,1,0.98
APP-000057-DOC-10-EX-02,APP-000057-DOC-10,APP-000057,account_masked,******0221,1,0.98
APP-000057-DOC-10-EX-03,APP-000057-DOC-10,APP-000057,closing_balance,53114.01,1,0.98
APP-000057-DOC-10-EX-04,APP-000057-DOC-10,APP-000057,statement_period_end,2026-06-29,1,0.98
APP-000057-DOC-11-EX-01,APP-000057-DOC-11,APP-000057,institution,Harbor Point Savings,1,0.98
APP-000057-DOC-11-EX-02,APP-000057-DOC-11,APP-000057,account_masked,******0222,1,0.98
APP-000057-DOC-11-EX-03,APP-000057-DOC-11,APP-000057,closing_balance,98640.29,1,0.98
APP-000057-DOC-11-EX-04,APP-000057-DOC-11,APP-000057,statement_period_end,2026-06-29,1,0.98
APP-000057-DOC-12-EX-01,APP-000057-DOC-12,APP-000057,verified_balance,7724.90,1,0.98
APP-000057-DOC-12-EX-02,APP-000057-DOC-12,APP-000057,asset_type,brokerage,1,0.98
APP-000057-DOC-13-EX-01,APP-000057-DOC-13,APP-000057,verified_balance,8239.88,1,0.98
APP-000057-DOC-13-EX-02,APP-000057-DOC-13,APP-000057,asset_type,retirement,1,0.98
APP-000057-DOC-14-EX-01,APP-000057-DOC-14,APP-000057,purchase_price,480000.00,1,0.98
APP-000057-DOC-14-EX-02,APP-000057-DOC-14,APP-000057,contract_date,2026-06-12,1,0.98
APP-000057-DOC-14-EX-03,APP-000057-DOC-14,APP-000057,earnest_money,4800.00,1,0.98
APP-000057-DOC-14-EX-04,APP-000057-DOC-14,APP-000057,seller_credits,0,1,0.98
APP-000057-DOC-15-EX-01,APP-000057-DOC-15,APP-000057,appraised_value,489600.00,1,0.98
APP-000057-DOC-15-EX-02,APP-000057-DOC-15,APP-000057,effective_date,2026-06-14,1,0.98
APP-000057-DOC-15-EX-03,APP-000057-DOC-15,APP-000057,condition_rating,C3,1,0.98
APP-000057-DOC-16-EX-01,APP-000057-DOC-16,APP-000057,lien_position,1,1,0.98
APP-000057-DOC-16-EX-02,APP-000057-DOC-16,APP-000057,exception_count,1,1,0.98
APP-000057-DOC-17-EX-01,APP-000057-DOC-17,APP-000057,coverage_amount,345600.00,1,0.98
APP-000057-DOC-17-EX-02,APP-000057-DOC-17,APP-000057,annual_premium,1680.00,1,0.98
APP-000057-DOC-17-EX-03,APP-000057-DOC-17,APP-000057,effective_date,2026-07-29,1,0.98
APP-000058-DOC-01-EX-01,APP-000058-DOC-01,APP-000058,application_id,APP-000058,1,0.98
APP-000058-DOC-01-EX-02,APP-000058-DOC-01,APP-000058,loan_purpose,purchase,1,0.98
APP-000058-DOC-01-EX-03,APP-000058-DOC-01,APP-000058,requested_loan_amount,503500.00,1,0.98
APP-000058-DOC-01-EX-04,APP-000058-DOC-01,APP-000058,occupancy_type,primary_residence,1,0.98
APP-000058-DOC-01-EX-05,APP-000058-DOC-01,APP-000058,declared_monthly_income,14208.33,1,0.98
APP-000058-DOC-02-EX-01,APP-000058-DOC-02,APP-000058,identity_verification_status,VERIFIED,1,0.98
APP-000058-DOC-02-EX-02,APP-000058-DOC-02,APP-000058,verified_name,Omar Underhill,1,0.98
APP-000058-DOC-02-EX-03,APP-000058-DOC-02,APP-000058,verified_date_of_birth,1983-01-16,1,0.98
APP-000058-DOC-03-EX-01,APP-000058-DOC-03,APP-000058,score_1,634,1,0.98
APP-000058-DOC-03-EX-02,APP-000058-DOC-03,APP-000058,score_2,640,1,0.98
APP-000058-DOC-03-EX-03,APP-000058-DOC-03,APP-000058,score_3,645,1,0.98
APP-000058-DOC-03-EX-04,APP-000058-DOC-03,APP-000058,report_date,2026-08-14,1,0.98
APP-000058-DOC-03-EX-05,APP-000058-DOC-03,APP-000058,recent_inquiries_90d,1,1,0.98
APP-000058-DOC-04-EX-01,APP-000058-DOC-04,APP-000058,employer_name,Verity Loom Textiles,1,0.98
APP-000058-DOC-04-EX-02,APP-000058-DOC-04,APP-000058,pay_period_end,2026-08-24,1,0.98
APP-000058-DOC-04-EX-03,APP-000058-DOC-04,APP-000058,gross_per_period,6557.69,1,0.98
APP-000058-DOC-04-EX-04,APP-000058-DOC-04,APP-000058,ytd_gross,104923.04,1,0.98
APP-000058-DOC-04-EX-05,APP-000058-DOC-04,APP-000058,pay_frequency,bi_weekly,1,0.98
APP-000058-DOC-05-EX-01,APP-000058-DOC-05,APP-000058,tax_year,2025,1,0.98
APP-000058-DOC-05-EX-02,APP-000058-DOC-05,APP-000058,employer_name,Verity Loom Textiles,1,0.98
APP-000058-DOC-05-EX-03,APP-000058-DOC-05,APP-000058,annual_wages,164532.46,1,0.98
APP-000058-DOC-06-EX-01,APP-000058-DOC-06,APP-000058,employer_name,Verity Loom Textiles,1,0.98
APP-000058-DOC-06-EX-02,APP-000058-DOC-06,APP-000058,employment_start_date,2022-03-04,1,0.98
APP-000058-DOC-06-EX-03,APP-000058-DOC-06,APP-000058,employment_status,Current,1,0.98
APP-000058-DOC-06-EX-04,APP-000058-DOC-06,APP-000058,position,Quality Engineer,1,0.98
APP-000058-DOC-07-EX-01,APP-000058-DOC-07,APP-000058,institution,Harbor Point Savings,1,0.98
APP-000058-DOC-07-EX-02,APP-000058-DOC-07,APP-000058,account_masked,******0225,1,0.98
APP-000058-DOC-07-EX-03,APP-000058-DOC-07,APP-000058,closing_balance,15252.73,1,0.98
APP-000058-DOC-07-EX-04,APP-000058-DOC-07,APP-000058,statement_period_end,2026-08-26,1,0.98
APP-000058-DOC-08-EX-01,APP-000058-DOC-08,APP-000058,institution,Harbor Point Savings,1,0.98
APP-000058-DOC-08-EX-02,APP-000058-DOC-08,APP-000058,account_masked,******0226,1,0.98
APP-000058-DOC-08-EX-03,APP-000058-DOC-08,APP-000058,closing_balance,28326.49,1,0.98
APP-000058-DOC-08-EX-04,APP-000058-DOC-08,APP-000058,statement_period_end,2026-08-26,1,0.98
APP-000058-DOC-09-EX-01,APP-000058-DOC-09,APP-000058,verified_balance,6438.25,1,0.98
APP-000058-DOC-09-EX-02,APP-000058-DOC-09,APP-000058,asset_type,brokerage,1,0.98
APP-000058-DOC-10-EX-01,APP-000058-DOC-10,APP-000058,verified_balance,6867.47,1,0.98
APP-000058-DOC-10-EX-02,APP-000058-DOC-10,APP-000058,asset_type,retirement,1,0.98
APP-000058-DOC-11-EX-01,APP-000058-DOC-11,APP-000058,purchase_price,530000.00,1,0.98
APP-000058-DOC-11-EX-02,APP-000058-DOC-11,APP-000058,contract_date,2026-08-09,1,0.98
APP-000058-DOC-11-EX-03,APP-000058-DOC-11,APP-000058,earnest_money,5300.00,1,0.98
APP-000058-DOC-11-EX-04,APP-000058-DOC-11,APP-000058,seller_credits,0,1,0.98
APP-000058-DOC-12-EX-01,APP-000058-DOC-12,APP-000058,appraised_value,540600.00,1,0.98
APP-000058-DOC-12-EX-02,APP-000058-DOC-12,APP-000058,effective_date,2026-08-11,1,0.98
APP-000058-DOC-12-EX-03,APP-000058-DOC-12,APP-000058,condition_rating,C3,1,0.98
APP-000058-DOC-13-EX-01,APP-000058-DOC-13,APP-000058,lien_position,1,1,0.98
APP-000058-DOC-13-EX-02,APP-000058-DOC-13,APP-000058,exception_count,1,1,0.98
APP-000058-DOC-14-EX-01,APP-000058-DOC-14,APP-000058,coverage_amount,503500.00,1,0.98
APP-000058-DOC-14-EX-02,APP-000058-DOC-14,APP-000058,annual_premium,1854.96,1,0.98
APP-000058-DOC-14-EX-03,APP-000058-DOC-14,APP-000058,effective_date,2026-09-25,1,0.98
APP-000059-DOC-01-EX-01,APP-000059-DOC-01,APP-000059,application_id,APP-000059,1,0.98
APP-000059-DOC-01-EX-02,APP-000059-DOC-01,APP-000059,loan_purpose,purchase,1,0.98
APP-000059-DOC-01-EX-03,APP-000059-DOC-01,APP-000059,requested_loan_amount,418000.00,1,0.98
APP-000059-DOC-01-EX-04,APP-000059-DOC-01,APP-000059,occupancy_type,primary_residence,1,0.98
APP-000059-DOC-01-EX-05,APP-000059-DOC-01,APP-000059,declared_monthly_income,12416.67,1,0.98
APP-000059-DOC-02-EX-01,APP-000059-DOC-02,APP-000059,identity_verification_status,VERIFIED,1,0.98
APP-000059-DOC-02-EX-02,APP-000059-DOC-02,APP-000059,verified_name,Talia Thornbury,1,0.98
APP-000059-DOC-02-EX-03,APP-000059-DOC-02,APP-000059,verified_date_of_birth,1976-07-05,1,0.98
APP-000059-DOC-03-EX-01,APP-000059-DOC-03,APP-000059,score_1,632,1,0.98
APP-000059-DOC-03-EX-02,APP-000059-DOC-03,APP-000059,score_2,639,1,0.98
APP-000059-DOC-03-EX-03,APP-000059-DOC-03,APP-000059,score_3,651,1,0.98
APP-000059-DOC-03-EX-04,APP-000059-DOC-03,APP-000059,report_date,2026-08-14,1,0.98
APP-000059-DOC-03-EX-05,APP-000059-DOC-03,APP-000059,recent_inquiries_90d,1,1,0.98
APP-000059-DOC-04-EX-01,APP-000059-DOC-04,APP-000059,employer_name,Meridian Civic Health,1,0.98
APP-000059-DOC-04-EX-02,APP-000059-DOC-04,APP-000059,pay_period_end,2026-08-24,1,0.98
APP-000059-DOC-04-EX-03,APP-000059-DOC-04,APP-000059,gross_per_period,5730.77,1,0.98
APP-000059-DOC-04-EX-04,APP-000059-DOC-04,APP-000059,ytd_gross,91692.32,1,0.98
APP-000059-DOC-04-EX-05,APP-000059-DOC-04,APP-000059,pay_frequency,bi_weekly,1,0.98
APP-000059-DOC-05-EX-01,APP-000059-DOC-05,APP-000059,tax_year,2025,1,0.98
APP-000059-DOC-05-EX-02,APP-000059-DOC-05,APP-000059,employer_name,Meridian Civic Health,1,0.98
APP-000059-DOC-05-EX-03,APP-000059-DOC-05,APP-000059,annual_wages,143785.04,1,0.98
APP-000059-DOC-06-EX-01,APP-000059-DOC-06,APP-000059,employer_name,Meridian Civic Health,1,0.98
APP-000059-DOC-06-EX-02,APP-000059-DOC-06,APP-000059,employment_start_date,2022-03-04,1,0.98
APP-000059-DOC-06-EX-03,APP-000059-DOC-06,APP-000059,employment_status,Current,1,0.98
APP-000059-DOC-06-EX-04,APP-000059-DOC-06,APP-000059,position,Practice Manager,1,0.98
APP-000059-DOC-07-EX-01,APP-000059-DOC-07,APP-000059,institution,Harbor Point Savings,1,0.98
APP-000059-DOC-07-EX-02,APP-000059-DOC-07,APP-000059,account_masked,******0229,1,0.98
APP-000059-DOC-07-EX-03,APP-000059-DOC-07,APP-000059,closing_balance,13134.17,1,0.98
APP-000059-DOC-07-EX-04,APP-000059-DOC-07,APP-000059,statement_period_end,2026-08-26,1,0.98
APP-000059-DOC-08-EX-01,APP-000059-DOC-08,APP-000059,institution,Harbor Point Savings,1,0.98
APP-000059-DOC-08-EX-02,APP-000059-DOC-08,APP-000059,account_masked,******0230,1,0.98
APP-000059-DOC-08-EX-03,APP-000059-DOC-08,APP-000059,closing_balance,24392.04,1,0.98
APP-000059-DOC-08-EX-04,APP-000059-DOC-08,APP-000059,statement_period_end,2026-08-26,1,0.98
APP-000059-DOC-09-EX-01,APP-000059-DOC-09,APP-000059,verified_balance,5625.69,1,0.98
APP-000059-DOC-09-EX-02,APP-000059-DOC-09,APP-000059,asset_type,brokerage,1,0.98
APP-000059-DOC-10-EX-01,APP-000059-DOC-10,APP-000059,verified_balance,6000.73,1,0.98
APP-000059-DOC-10-EX-02,APP-000059-DOC-10,APP-000059,asset_type,retirement,1,0.98
APP-000059-DOC-11-EX-01,APP-000059-DOC-11,APP-000059,purchase_price,440000.00,1,0.98
APP-000059-DOC-11-EX-02,APP-000059-DOC-11,APP-000059,contract_date,2026-08-09,1,0.98
APP-000059-DOC-11-EX-03,APP-000059-DOC-11,APP-000059,earnest_money,4400.00,1,0.98
APP-000059-DOC-11-EX-04,APP-000059-DOC-11,APP-000059,seller_credits,0,1,0.98
APP-000059-DOC-12-EX-01,APP-000059-DOC-12,APP-000059,appraised_value,448800.00,1,0.98
APP-000059-DOC-12-EX-02,APP-000059-DOC-12,APP-000059,effective_date,2026-08-11,1,0.98
APP-000059-DOC-12-EX-03,APP-000059-DOC-12,APP-000059,condition_rating,C3,1,0.98
APP-000059-DOC-13-EX-01,APP-000059-DOC-13,APP-000059,lien_position,1,1,0.98
APP-000059-DOC-13-EX-02,APP-000059-DOC-13,APP-000059,exception_count,1,1,0.98
APP-000059-DOC-14-EX-01,APP-000059-DOC-14,APP-000059,coverage_amount,418000.00,1,0.98
APP-000059-DOC-14-EX-02,APP-000059-DOC-14,APP-000059,annual_premium,1539.96,1,0.98
APP-000059-DOC-14-EX-03,APP-000059-DOC-14,APP-000059,effective_date,2026-09-25,1,0.98
APP-000060-DOC-01-EX-01,APP-000060-DOC-01,APP-000060,application_id,APP-000060,1,0.98
APP-000060-DOC-01-EX-02,APP-000060-DOC-01,APP-000060,loan_purpose,purchase,1,0.98
APP-000060-DOC-01-EX-03,APP-000060-DOC-01,APP-000060,requested_loan_amount,465600.00,1,0.98
APP-000060-DOC-01-EX-04,APP-000060-DOC-01,APP-000060,occupancy_type,primary_residence,1,0.98
APP-000060-DOC-01-EX-05,APP-000060-DOC-01,APP-000060,declared_monthly_income,14916.67,1,0.98
APP-000060-DOC-02-EX-01,APP-000060-DOC-02,APP-000060,identity_verification_status,VERIFIED,1,0.98
APP-000060-DOC-02-EX-02,APP-000060-DOC-02,APP-000060,verified_name,Talia Ravenscroft,1,0.98
APP-000060-DOC-02-EX-03,APP-000060-DOC-02,APP-000060,verified_date_of_birth,1961-03-03,1,0.98
APP-000060-DOC-03-EX-01,APP-000060-DOC-03,APP-000060,score_1,714,1,0.98
APP-000060-DOC-03-EX-02,APP-000060-DOC-03,APP-000060,score_2,724,1,0.98
APP-000060-DOC-03-EX-03,APP-000060-DOC-03,APP-000060,score_3,730,1,0.98
APP-000060-DOC-03-EX-04,APP-000060-DOC-03,APP-000060,report_date,2026-07-22,1,0.98
APP-000060-DOC-03-EX-05,APP-000060-DOC-03,APP-000060,recent_inquiries_90d,1,1,0.98
APP-000060-DOC-04-EX-01,APP-000060-DOC-04,APP-000060,employer_name,Grayson Municipal Authority,1,0.98
APP-000060-DOC-04-EX-02,APP-000060-DOC-04,APP-000060,pay_period_end,2026-08-01,1,0.98
APP-000060-DOC-04-EX-03,APP-000060-DOC-04,APP-000060,gross_per_period,6884.62,1,0.98
APP-000060-DOC-04-EX-04,APP-000060-DOC-04,APP-000060,ytd_gross,103269.30,1,0.98
APP-000060-DOC-04-EX-05,APP-000060-DOC-04,APP-000060,pay_frequency,bi_weekly,1,0.98
APP-000060-DOC-05-EX-01,APP-000060-DOC-05,APP-000060,tax_year,2025,1,0.98
APP-000060-DOC-05-EX-02,APP-000060-DOC-05,APP-000060,employer_name,Grayson Municipal Authority,1,0.98
APP-000060-DOC-05-EX-03,APP-000060-DOC-05,APP-000060,annual_wages,172735.04,1,0.98
APP-000060-DOC-06-EX-01,APP-000060-DOC-06,APP-000060,employer_name,Grayson Municipal Authority,1,0.98
APP-000060-DOC-06-EX-02,APP-000060-DOC-06,APP-000060,employment_start_date,2022-02-12,1,0.98
APP-000060-DOC-06-EX-03,APP-000060-DOC-06,APP-000060,employment_status,Current,1,0.98
APP-000060-DOC-06-EX-04,APP-000060-DOC-06,APP-000060,position,Records Administrator,1,0.98
APP-000060-DOC-07-EX-01,APP-000060-DOC-07,APP-000060,institution,Cascade Mutual Credit Union,1,0.98
APP-000060-DOC-07-EX-02,APP-000060-DOC-07,APP-000060,account_masked,******0233,1,0.98
APP-000060-DOC-07-EX-03,APP-000060-DOC-07,APP-000060,closing_balance,10792.25,1,0.98
APP-000060-DOC-07-EX-04,APP-000060-DOC-07,APP-000060,statement_period_end,2026-08-03,1,0.98
APP-000060-DOC-08-EX-01,APP-000060-DOC-08,APP-000060,institution,Cascade Mutual Credit Union,1,0.98
APP-000060-DOC-08-EX-02,APP-000060-DOC-08,APP-000060,account_masked,******0234,1,0.98
APP-000060-DOC-08-EX-03,APP-000060-DOC-08,APP-000060,closing_balance,20042.74,1,0.98
APP-000060-DOC-08-EX-04,APP-000060-DOC-08,APP-000060,statement_period_end,2026-08-03,1,0.98
APP-000060-DOC-09-EX-01,APP-000060-DOC-09,APP-000060,verified_balance,5407.14,1,0.98
APP-000060-DOC-09-EX-02,APP-000060-DOC-09,APP-000060,asset_type,brokerage,1,0.98
APP-000060-DOC-10-EX-01,APP-000060-DOC-10,APP-000060,verified_balance,5767.62,1,0.98
APP-000060-DOC-10-EX-02,APP-000060-DOC-10,APP-000060,asset_type,retirement,1,0.98
APP-000060-DOC-11-EX-01,APP-000060-DOC-11,APP-000060,purchase_price,480000.00,1,0.98
APP-000060-DOC-11-EX-02,APP-000060-DOC-11,APP-000060,contract_date,2026-07-17,1,0.98
APP-000060-DOC-11-EX-03,APP-000060-DOC-11,APP-000060,earnest_money,4800.00,1,0.98
APP-000060-DOC-11-EX-04,APP-000060-DOC-11,APP-000060,seller_credits,0,1,0.98
APP-000060-DOC-12-EX-01,APP-000060-DOC-12,APP-000060,appraised_value,489600.00,1,0.98
APP-000060-DOC-12-EX-02,APP-000060-DOC-12,APP-000060,effective_date,2026-07-19,1,0.98
APP-000060-DOC-12-EX-03,APP-000060-DOC-12,APP-000060,condition_rating,C3,1,0.98
APP-000060-DOC-13-EX-01,APP-000060-DOC-13,APP-000060,lien_position,1,1,0.98
APP-000060-DOC-13-EX-02,APP-000060-DOC-13,APP-000060,exception_count,1,1,0.98
APP-000060-DOC-14-EX-01,APP-000060-DOC-14,APP-000060,coverage_amount,465600.00,1,0.98
APP-000060-DOC-14-EX-02,APP-000060-DOC-14,APP-000060,annual_premium,1680.00,1,0.98
APP-000060-DOC-14-EX-03,APP-000060-DOC-14,APP-000060,effective_date,2026-09-02,1,0.98
APP-000061-DOC-01-EX-01,APP-000061-DOC-01,APP-000061,application_id,APP-000061,1,0.98
APP-000061-DOC-01-EX-02,APP-000061-DOC-01,APP-000061,loan_purpose,purchase,1,0.98
APP-000061-DOC-01-EX-03,APP-000061-DOC-01,APP-000061,requested_loan_amount,416000.00,1,0.98
APP-000061-DOC-01-EX-04,APP-000061-DOC-01,APP-000061,occupancy_type,primary_residence,1,0.98
APP-000061-DOC-01-EX-05,APP-000061-DOC-01,APP-000061,declared_monthly_income,10900.00,1,0.98
APP-000061-DOC-02-EX-01,APP-000061-DOC-02,APP-000061,identity_verification_status,VERIFIED,1,0.98
APP-000061-DOC-02-EX-02,APP-000061-DOC-02,APP-000061,verified_name,Caleb Lindstrom,1,0.98
APP-000061-DOC-02-EX-03,APP-000061-DOC-02,APP-000061,verified_date_of_birth,1967-09-07,1,0.98
APP-000061-DOC-03-EX-01,APP-000061-DOC-03,APP-000061,score_1,752,1,0.98
APP-000061-DOC-03-EX-02,APP-000061-DOC-03,APP-000061,score_2,766,1,0.98
